Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 06/01/2020;;;;;;;;;
Período Solicitado de 01/12/2019 até 31/12/2019;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;10;116,192;0;46,416;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;11;119,04;0;46,528;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;12;118,72;0;49,36;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;13;120,208;0;50,144;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;14;109,168;0;41,536;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;15;119,616;0;45,936;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;16;112,928;0;51,648;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;17;113,648;0;50,016;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;18;106,368;0;43,344;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;19;104,992;0;44,288;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;20;106,736;0;47,152;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;21;102,512;0;43,744;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;22;102,64;0;42,24;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;23;91,408;0;38,192;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);02/12/2019;24;86,4;0;39,008;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;1;82,896;0;34,576;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;2;87,76;0;33,856;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;3;71,296;0;35,68;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;4;68,896;0;36,944;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;5;67,456;0;33,84;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;6;72,528;0;34,144;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;7;119,248;0;41,728;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;8;100,672;0;41,44;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;9;107,328;0;43,248;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;10;124,144;0;48,912;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;11;117,104;0;48,544;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;12;121,024;0;50,368;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;13;123,984;0;49,68;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;14;121,088;0;50,64;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;15;111,936;0;50,224;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;16;118,688;0;56,512;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;17;115,744;0;54,368;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;18;114,832;0;48,48;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;19;107,408;0;43,28;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;20;110,784;0;48,048;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;21;104,288;0;48,656;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;22;107,008;0;42,48;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;23;94,256;0;42,624;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);03/12/2019;24;85,952;0;37,216;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;1;83,568;0;37,712;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;2;89,424;0;35,952;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;3;84,432;0;38,688;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;4;86,864;0;36,88;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;5;87,024;0;37,872;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;6;89,04;0;34,176;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;7;122,944;0;44,96;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;8;103,872;0;41,248;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;9;105,792;0;43,408;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;10;123,328;0;49,248;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;11;125,264;0;53,712;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;12;134,432;0;50,56;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;13;133,776;0;61,328;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;14;127,12;0;55,392;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;15;121,104;0;56,768;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;16;126,832;0;58,32;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;17;122,24;0;56,976;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;18;123,856;0;55,584;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;19;120,848;0;57,456;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;20;122,688;0;58,192;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;21;118,624;0;54,224;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;22;117,536;0;48,384;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;23;106,048;0;48,128;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);04/12/2019;24;88,688;0;47,2;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;1;82,928;0;44,528;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;2;84,768;0;40,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;3;81,648;0;42,624;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;4;82,528;0;42,112;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;5;85,024;0;43,504;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;6;86,736;0;40,176;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;7;134,096;0;46,368;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;8;115,568;0;48,096;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;9;118,608;0;48,32;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;10;128,064;0;49,904;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;11;140,912;0;59,536;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;12;133,056;0;55,376;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;13;127,04;0;55,504;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;14;128,432;0;52,192;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;15;119,52;0;53,104;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;16;118,336;0;52,848;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;17;121,92;0;58,592;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;18;119,184;0;57,52;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;19;117,712;0;54,368;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;20;110,352;0;48,64;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;21;109,264;0;42,096;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;22;115,584;0;51,456;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;23;104,352;0;45,536;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);05/12/2019;24;79,376;0;44,56;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;1;81,904;0;38,624;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;2;78,272;0;45,424;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;3;79,584;0;45,296;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;4;75,904;0;43,568;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;5;82,592;0;37,68;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;6;77,68;0;42,48;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;7;128,384;0;46,528;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;8;110,032;0;44,848;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;9;112,448;0;40,064;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;10;116,752;0;48,768;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;11;121,84;0;50,736;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;12;125,408;0;51,952;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;13;132,336;0;52,816;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;14;113,824;0;46,464;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;15;114,272;0;49,6;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;16;126,672;0;55,28;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;17;129,744;0;51,92;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;18;119,456;0;51,024;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;19;108,32;0;47,552;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;20;102,208;0;42,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;21;108,304;0;42,8;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;22;106,032;0;44,32;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;23;99,6;0;44,992;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);06/12/2019;24;75,408;0;41,888;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;1;74,56;0;36,848;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;2;77,616;0;39,504;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;3;76,992;0;41,856;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;4;73,44;0;40,672;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;5;80,096;0;39,056;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;6;120,816;0;39,968;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;7;106,864;0;47,04;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;8;114,048;0;51,552;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;9;118,848;0;48,016;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;10;122,096;0;53,008;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;11;131,168;0;55,696;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;12;136,08;0;52,992;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;13;130,528;0;54,8;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;14;117,36;0;50,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;15;117,776;0;54,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;16;125,712;0;60,752;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;17;120,672;0;57,648;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;18;112,304;0;49,344;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;19;109,84;0;51,184;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;20;113,296;0;51,536;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;21;120,208;0;51,6;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;22;112,464;0;47,12;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;23;100,032;0;47,024;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);07/12/2019;24;75,456;0;40,576;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;1;76,256;0;42;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;2;76,928;0;41,488;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;3;70,336;0;38,672;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;4;71,84;0;41,04;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;5;73,392;0;35,776;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;6;113,216;0;36,848;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;7;98,256;0;39,008;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;8;104,416;0;43,744;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;9;109,312;0;42,704;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;10;116,448;0;46,576;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;11;121,12;0;45,648;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;12;123,92;0;46,976;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;13;122,464;0;50,272;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;14;120,272;0;49,728;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;15;112,464;0;47,744;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;16;118,256;0;53,232;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;17;120,8;0;49,952;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;18;113,632;0;46,208;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;19;110,544;0;46,448;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;20;110,816;0;45,6;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;21;98,496;0;38,992;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;22;86,288;0;35,696;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;23;79,456;0;39,984;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);08/12/2019;24;71,472;0;39,168;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;1;70,432;0;35,68;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;2;75,008;0;38,976;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;3;71,456;0;36,72;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;4;68,096;0;35,584;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;5;74,496;0;37,824;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;6;107,872;0;37,792;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;7;101,792;0;37,408;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;8;105,648;0;42,656;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;9;102,928;0;39,536;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;10;110,992;0;44,24;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;11;130,88;0;47,888;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;12;124,32;0;49,024;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;13;132,784;0;49,424;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;14;116,304;0;44,624;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;15;115,296;0;48,176;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;16;115,872;0;51,28;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;17;114,384;0;49,328;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;18;111,92;0;49,008;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;19;111,36;0;49,344;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;20;110,496;0;47,872;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;21;106,576;0;46,448;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;22;108,08;0;44,688;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;23;96,704;0;45,344;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);09/12/2019;24;80,912;0;46,768;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;1;78,208;0;44,656;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;2;80,96;0;39,344;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;3;79,424;0;43,936;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;4;74,72;0;40,016;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;5;78,16;0;41,968;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;6;78,768;0;39,488;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;7;131,92;0;45,808;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;8;107,856;0;43,504;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;9;105,296;0;45,072;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;10;123,776;0;48,448;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;11;131,792;0;57,888;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;12;140,96;0;61,584;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;13;124,096;0;56,16;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;14;120,592;0;51,84;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;15;120,864;0;54,816;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;16;124,352;0;49,792;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;17;118,752;0;54,048;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;18;115,872;0;51,408;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;19;117,824;0;51,84;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;20;126,896;0;53,6;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;21;118,736;0;56,816;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;22;107,264;0;46,432;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;23;103,632;0;47,744;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);10/12/2019;24;90,448;0;44,576;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;1;79,936;0;44,944;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;2;80,848;0;45,328;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;3;77,36;0;44,144;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;4;80,528;0;37,664;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;5;78,448;0;42,56;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;6;77,696;0;42,288;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;7;129,264;0;45,12;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;8;110,32;0;39,936;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;9;112,096;0;50,24;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;10;111,872;0;48,688;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;11;114,624;0;45,136;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;12;122,512;0;49,184;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;13;129,152;0;54,656;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;14;127,92;0;52,464;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;15;126,944;0;56,944;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;16;126;0;54,032;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;17;115,296;0;50;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;18;115,088;0;53,824;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;19;115,088;0;47,072;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;20;116,432;0;42,032;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;21;109,872;0;39,76;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;22;102,336;0;37,216;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBRPENTR101 (L);11/12/2019;23;93,92;0;37,968;0;Completo;COLETA DIÁRIA
